0703,M109,XXXX01,0000
0704,M110,XXXX01,0000
0705,M111,XXXX01,0000
0706,M112,XXXX01,0000
0801,M113,XXXX01,0000
0802,M114,XXXX01,0000
0803,M115,XXXX01,0000
0804,M116,XXXX01,0000
0805,M117,XXXX01,0000
0806,M118,XXXX01,0000
0101,M119,XXXX02,0000
0102,M120,XXXX02,0000
0103,M121,XXXX02,0000
0201,M122,XXXX02,0000
0202,M123,XXXX02,0000
0301,M124,XXXX02,0000
0302,M125,XXXX02,0000
0401,M126,XXXX02,0000
0402,M127,XXXX02,0000
0501,M128,XXXX02,0000
0502,M129,XXXX02,0000
0601,M130,XXXX02,0000
0602,M131,XXXX02,0000
0603,M132,XXXX02,0000
0701,M133,XXXX02,0000
0702,M134,XXXX02,0000
0703,M135,XXXX02,0000
0704,M136,XXXX02,0000
0705,M137,XXXX02,0000
0706,M138,XXXX02,0000
0801,M139,XXXX02,0000
0802,M140,XXXX02,0000
0803,M141,XXXX02,0000
0804,M142,XXXX02,0000
0805,M143,XXXX02,0000
0806,M144,XXXX02,0000
0901,M145,XXXX02,0000
0902,M146,XXXX02,0000
0903,M147,XXXX02,0000
0904,M148,XXXX02,0000
0905,M149,XXXX02,0000
0906,M150,XXXX02,0000
1001,M151,XXXX02,0000
1002,M152,XXXX02,0000
1003,M153,XXXX02,0000
1004,M154,XXXX02,0000
1005,M155,XXXX02,0000
1006,M156,XXXX02,0000
1101,M157,XXXX02,0000
1102,M158,XXXX02,0000
1103,M159,XXXX02,0000
1104,M160,XXXX02,0000
1105,M161,XXXX02,0000
1106,M162,XXXX02,0000
1201,M163,XXXX02,0000
1202,M164,XXXX02,0000
1203,M165,XXXX02,0000
1204,M166,XXXX02,0000
1205,M167,XXXX02,0000
1206,M168,XXXX02,0000
1301,M169,XXXX02,0000
1302,M170,XXXX02,0000
1303,M171,XXXX02,0000
1304,M172,XXXX02,0000
1305,M173,XXXX02,0000
1306,M174,XXXX02,0000
1401,M175,XXXX02,0000
1402,M176,XXXX02,0000
1403,M177,XXXX02,0000
1404,M178,XXXX02,0000
1405,M179,XXXX02,0000
1406,M180,XXXX02,0000
1501,M181,XXXX02,0000
1502,M182,XXXX02,0000
1503,M183,XXXX02,0000
1504,M184,XXXX02,0000
1505,M185,XXXX02,0000
1506,M186,XXXX02,0000
1601,M187,XXXX02,0000
1602,M188,XXXX02,0000
1603,M189,XXXX02,0000
1604,M190,XXXX02,0000
1605,M191,XXXX02,0000
1606,M192,XXXX02,0000
1701,M193,XXXX02,0000
1702,M194,XXXX02,0000
1703,M195,XXXX02,0000
1704,M196,XXXX02,0000
1705,M197,XXXX02,0000
1706,M198,XXXX02,0000
1801,M199,XXXX02,0000
1802,M200,XXXX02,0000
1803,M201,XXXX02,0000
1804,M202,XXXX02,0000
1805,M203,XXXX02,0000
1806,M204,XXXX02,0000
1807,M205,XXXX02,0000
1901,M206,XXXX02,0000
1902,M207,XXXX02,0000
1903,M208,XXXX02,0000
1904,M209,XXXX02,0000
2001,M210,XXXX02,0000
2002,M211,XXXX02,0000
2003,M212,XXXX02,0000
2004,M213,XXXX02,0000
2101,M214,XXXX02,0000
2102,M215,XXXX02,0000
2201,M216,XXXX02,0000
2202,M217,XXXX02,0000
2203,M218,XXXX02,0000
2204,M219,XXXX02,0000
2205,M220,XXXX02,0000
2301,M221,XXXX02,0000
2401,M222,XXXX02,0000
2402,M223,XXXX02,0000
2403,M224,XXXX02,0000
2501,M225,XXXX02,0000
2502,M226,XXXX02,0000
2601,M227,XXXX02,0000
0101,M228,XXXX03,0000
0102,M229,XXXX03,0000
0103,M230,XXXX03,0000
0104,M231,XXXX03,0000
0105,M232,XXXX03,0000
0106,M233,XXXX03,0000
0107,M234,XXXX03,0000
0108,M235,XXXX03,0000
0109,M236,XXXX03,0000
0110,M237,XXXX03,0000
0111,M238,XXXX03,0000
0112,M239,XXXX03,0000
0113,M240,XXXX03,0000
0114,M241,XXXX03,0000
0115,M242,XXXX03,0000
0201,M243,XXXX03,0000
0202,M244,XXXX03,0000
0203,M245,XXXX03,0000
0204,M246,XXXX03,0000
0205,M247,XXXX03,0000
0206,M248,XXXX03,0000
0207,M249,XXXX03,0000
0208,M250,XXXX03,0000
0209,M251,XXXX03,0000
0301,M252,XXXX03,0000
0302,M253,XXXX03,0000
0303,M254,XXXX03,0000
0304,M255,XXXX03,0000
0305,M256,XXXX03,0000
0306,M257,XXXX03,0000
0307,M258,XXXX03,0000
0308,M259,XXXX03,0000
0309,M260,XXXX03,0000
0401,M261,XXXX03,0000
0402,M262,XXXX03,0000
0403,M263,XXXX03,0000
0404,M264,XXXX03,0000
0405,M265,XXXX03,0000
0406,M266,XXXX03,0000
0407,M267,XXXX03,0000
0408,M268,XXXX03,0000
0409,M269,XXXX03,0000
0501,M270,XXXX03,0000
0502,M271,XXXX03,0000
0503,M272,XXXX03,0000
0504,M273,XXXX03,0000
0505,M274,XXXX03,0000
0506,M275,XXXX03,0000
0507,M276,XXXX03,0000
0508,M277,XXXX03,0000
0509,M278,XXXX03,0000
0601,M279,XXXX03,0000
0602,M280,XXXX03,0000
0603,M281,XXXX03,0000
0604,M282,XXXX03,0000
0605,M283,XXXX03,0000
0606,M284,XXXX03,0000
0607,M285,XXXX03,0000
0608,M286,XXXX03,0000
0609,M287,XXXX03,0000
0701,M288,XXXX03,0000
0702,M289,XXXX03,0000
0703,M290,XXXX03,0000
0704,M291,XXXX03,0000
0705,M292,XXXX03,0000
0706,M293,XXXX03,0000
0707,M294,XXXX03,0000
0708,M295,XXXX03,0000
0709,M296,XXXX03,0000
0801,M297,XXXX03,0000
0802,M298,XXXX03,0000
0803,M299,XXXX03,0000
0804,M300,XXXX03,0000
0805,M301,XXXX03,0000
0806,M302,XXXX03,0000
0807,M303,XXXX03,0000
0808,M304,XXXX03,0000
0809,M305,XXXX03,0000
0901,M306,XXXX03,0000
0902,M307,XXXX03,0000
0903,M308,XXXX03,0000
0904,M309,XXXX03,0000
0905,M310,XXXX03,0000
0906,M311,XXXX03,0000
0907,M312,XXXX03,0000
0908,M313,XXXX03,0000
0909,M314,XXXX03,0000
1001,M315,XXXX03,0000
1002,M316,XXXX03,0000
1003,M317,XXXX03,0000
1004,M318,XXXX03,0000
1005,M319,XXXX03,0000
1006,M320,XXXX03,0000
1007,M321,XXXX03,0000
1008,M322,XXXX03,0000
1009,M323,XXXX03,0000
1101,M324,XXXX03,0000
1102,M325,XXXX03,0000
1103,M326,XXXX03,0000
1104,M327,XXXX03,0000
1105,M328,XXXX03,0000
1106,M329,XXXX03,0000
1107,M330,XXXX03,0000
1108,M331,XXXX03,0000
1109,M332,XXXX03,0000
1110,M333,XXXX03,0000
1111,M334,XXXX03,0000
1112,M335,XXXX03,0000
1113,M336,XXXX03,0000
1114,M337,XXXX03,0000
1115,M338,XXXX03,0000
1116,M339,XXXX03,0000
1117,M340,XXXX03,0000
1118,M341,XXXX03,0000
0101,M342,210101,0000
0102,M343,210101,0000
0103,M344,210101,0000
0104,M345,210101,0000
0105,M346,210101,0000
0201,M347,210101,0000
0202,M348,210101,0000
0203,M349,210101,0000
0204,M350,210101,0000
0205,M351,210101,0000
0206,M352,210101,0000
0301,M353,210101,0000
0302,M354,210101,0000
0303,M355,210101,0000
0304,M356,210101,0000
0305,M357,210101,0000
0401,M358,210101,0000
0402,M359,210101,0000
0403,M360,210101,0000
0404,M361,210101,0000
0405,M362,210101,0000
0406,M363,210101,0000
0407,M364,210101,0000
0408,M365,210101,0000
0101,M366,XXXX04,0000
0102,M367,XXXX04,0000
0103,M368,XXXX04,0000
0104,M369,XXXX04,0000
0105,M370,XXXX04,0000
0106,M371,XXXX04,0000
0107,M372,XXXX04,0000
0108,M373,XXXX04,0000
0201,M374,XXXX04,0000
0202,M375,XXXX04,0000
0203,M376,XXXX04,0000
0204,M377,XXXX04,0000
0205,M378,XXXX04,0000
0206,M379,XXXX04,0000
0207,M380,XXXX04,0000
0208,M381,XXXX04,0000
0101,M382,XXXX05,0000
0102,M383,XXXX05,0000
0103,M384,XXXX05,0000
0104,M385,XXXX05,0000
0105,M386,XXXX05,0000
0106,M387,XXXX05,0000
0107,M388,XXXX05,0000
0108,M389,XXXX05,0000
0109,M390,XXXX05,0000
0110,M391,XXXX05,0000
0111,M392,XXXX05,0000
0112,M393,XXXX05,0000
0113,M394,XXXX05,0000
0114,M395,XXXX05,0000
0115,M396,XXXX05,0000
0116,M397,XXXX05,0000
0117,M398,XXXX05,0000
0118,M399,XXXX05,0000
0119,M400,XXXX05,0000
0120,M401,XXXX05,0000
0121,M402,XXXX05,0000
0122,M403,XXXX05,0000
0123,M404,XXXX05,0000
0124,M405,XXXX05,0000
0125,M406,XXXX05,0000
0126,M407,XXXX05,0000
0127,M408,XXXX05,0000
0128,M409,XXXX05,0000
0201,M410,XXXX05,0000
0202,M411,XXXX05,0000
0203,M412,XXXX05,0000
0204,M413,XXXX05,0000
0205,M414,XXXX05,0000
0206,M415,XXXX05,0000
0207,M416,XXXX05,0000
0208,M417,XXXX05,0000
0209,M418,XXXX05,0000
0210,M419,XXXX05,0000
0101,M420,XXXX06,0000
0102,M421,XXXX06,0000
0103,M422,XXXX06,0000
0104,M423,XXXX06,0000
0105,M424,XXXX06,0000
0201,M425,XXXX06,0000
0301,M426,XXXX06,0000
0302,M427,XXXX06,0000
0303,M428,XXXX06,0000
0304,M429,XXXX06,0000
0305,M430,XXXX06,0000
0306,M431,XXXX06,0000
0307,M432,XXXX06,0000
0308,M433,XXXX06,0000
0309,M434,XXXX06,0000
0310,M435,XXXX06,0000
0311,M436,XXXX06,0000
0101,M437,XXXX07,0000
0102,M438,XXXX07,0000
0103,M439,XXXX07,0000
0104,M440,XXXX07,0000
0105,M441,XXXX07,0000
0106,M442,XXXX07,0000
0107,M443,XXXX07,0000
0108,M444,XXXX07,0000
0101,M445,200301,0000
0201,M446,200301,0000
0202,M447,200301,0000
0203,M448,200301,0000
0204,M449,200301,0000
0205,M450,200301,0000
0206,M451,200301,0000
0207,M452,200301,0000
0208,M453,200301,0000
0301,M454,200301,0000
0302,M455,200301,0000
0303,M456,200301,0000
0304,M457,200301,0000
0305,M458,200301,0000
0101,M445,200302,0000
0102,M459,200302,0000
0103,M460,200302,0000
0104,M461,200302,0000
0201,M462,200302,0000
0202,M463,200302,0000
0203,M464,200302,0000
0204,M465,200302,0000
0205,M466,200302,0000
0301,M015,200302,0000
0302,M384,200302,0000
0303,M385,200302,0000
0401,M446,200302,0000
0402,M447,200302,0000
0403,M448,200302,0000
0404,M449,200302,0000
0405,M450,200302,0000
0406,M451,200302,0000
0407,M452,200302,0000
0408,M453,200302,0000
0501,M467,200302,0000
0502,M468,200302,0000
0503,M469,200302,0000
0504,M470,200302,0000
0505,M471,200302,0000
0506,M472,200302,0000
0507,M473,200302,0000
0508,M474,200302,0000
0509,M475,200302,0000
0510,M476,200302,0000
0601,M477,200302,0000
0602,M478,200302,0000
0603,M479,200302,0000
0604,M480,200302,0000
0605,M481,200302,0000
0606,M482,200302,0000
0607,M483,200302,0000
0608,M484,200302,0000
0609,M485,200302,0000
0610,M486,200302,0000
0611,M487,200302,0000
0612,M488,200302,0000
0613,M489,200302,0000
0614,M490,200302,0000
0615,M491,200302,0000
0616,M492,200302,0000
0101,M493,200213,0000
0102,M494,200213,0000
0103,M495,200213,0000
0104,M496,200213,0000
0105,M497,200213,0000
0106,M498,200213,0000
0107,M499,200213,0000
0108,M500,200213,0000
0201,M501,200213,0000
0202,M502,200213,0000
0203,M503,200213,0000
0204,M504,200213,0000
0205,M505,200213,0000
0206,M506,200213,0000
0301,M507,200213,0000
0302,M508,200213,0000
0303,M509,200213,0000
0304,M510,200213,0000
0101,M511,200214,0000
0201,M512,200214,0000
0202,M513,200214,0000
0203,M514,200214,0000
0301,M515,200214,0000
0302,M516,200214,0000
0303,M517,200214,0000
0304,M518,200214,0000
0305,M519,200214,0000
0306,M520,200214,0000
0307,M521,200214,0000
0308,M522,200214,0000
0309,M523,200214,0000
0310,M524,200214,0000
0311,M525,200214,0000
0312,M526,200214,0000
0401,M527,200214,0000
0402,M528,200214,0000
0403,M529,200214,0000
0404,M530,200214,0000
0405,M531,200214,0000
0101,M532,200302,0000
0102,M533,200302,0000
0101,M534,XXXX08,0000
0102,M535,XXXX08,0000
0103,M536,XXXX08,0000
0104,M537,XXXX08,0000
0105,M538,XXXX08,0000
0106,M539,XXXX08,0000
0107,M540,XXXX08,0000
0108,M541,XXXX08,0000
0109,M542,XXXX08,0000
0110,M543,XXXX08,0000
0111,M544,XXXX08,0000
0112,M545,XXXX08,0000
0113,M546,XXXX08,0000
0114,M547,XXXX08,0000
0115,M548,XXXX08,0000
0201,M549,XXXX08,0000
0202,M550,XXXX08,0000
0203,M551,XXXX08,0000

0101,M409,XXXX09,0000
0102,M493,XXXX09,0000
0103,M636,XXXX09,0000
0104,M637,XXXX09,0000
0105,M638,XXXX09,0000
0106,M639,XXXX09,0000
0107,M640,XXXX09,0000
0108,M641,XXXX09,0000
0109,M642,XXXX09,0000
0111,M643,XXXX09,0000
0112,M644,XXXX09,0000
0113,M645,XXXX09,0000
0114,M646,XXXX09,0000
0115,M647,XXXX09,0000
0116,M648,XXXX09,0000
0117,M649,XXXX09,0000
0118,M650,XXXX09,0000
0119,M651,XXXX09,0000
0120,M652,XXXX09,0000
0121,M653,XXXX09,0000
0201,M654,XXXX09,0000
0202,M655,XXXX09,0000
0203,M656,XXXX09,0000
0204,M657,XXXX09,0000
0205,M658,XXXX09,0000
0206,M659,XXXX09,0000
0207,M660,XXXX09,0000
0208,M661,XXXX09,0000
0209,M662,XXXX09,0000
0210,M663,XXXX09,0000
0211,M664,XXXX09,0000
0212,M665,XXXX09,0000
0213,M666,XXXX09,0000
0214,M667,XXXX09,0000
0215,M668,XXXX09,0000
0216,M669,XXXX09,0000
0301,M575,XXXX09,0000
0302,M576,XXXX09,0000
0303,M577,XXXX09,0000
0304,M578,XXXX09,0000
0305,M579,XXXX09,0000
0306,M580,XXXX09,0000
0307,M581,XXXX09,0000
0308,M582,XXXX09,0000
0313,M712,XXXX09,0000
0314,M713,XXXX09,0000
0315,M714,XXXX09,0000
0316,M715,XXXX09,0000
0317,M716,XXXX09,0000
0318,M717,XXXX09,0000
0319,M718,XXXX09,0000
0320,M719,XXXX09,0000
0321,M720,XXXX09,0000
0322,M721,XXXX09,0000
0323,M722,XXXX09,0000
0324,M723,XXXX09,0000
0401,M583,XXXX09,0000
0402,T001,XXXX09,0000
0403,T002,XXXX09,0000
0404,T003,XXXX09,0000
0405,T004,XXXX09,0000
0406,T005,XXXX09,0000
0407,T006,XXXX09,0000
0408,T007,XXXX09,0000
0409,T008,XXXX09,0000
0410,T009,XXXX09,0000
0411,T010,XXXX09,0000
0412,T011,XXXX09,0000
0413,T017,XXXX09,0000
0414,M671,XXXX09,0000
0415,M672,XXXX09,0000
0501,M673,XXXX09,0000
0502,M674,XXXX09,0000
0503,M675,XXXX09,0000
0504,M676,XXXX09,0000
0505,M501,XXXX09,0000
0506,M502,XXXX09,0000
0507,M503,XXXX09,0000
0508,M504,XXXX09,0000
0509,M530,XXXX09,0000
0510,M531,XXXX09,0000
0510,M711,XXXX09,0000
0511,M678,XXXX09,0000
0512,M677,XXXX09,0000
0513,M679,XXXX09,0000
0514,M680,XXXX09,0000
0515,M681,XXXX09,0000
0516,M682,XXXX09,0000
0517,M683,XXXX09,0000
0518,M684,XXXX09,0000
0519,M685,XXXX09,0000
0520,M686,XXXX09,0000
0521,M687,XXXX09,0000
0522,M688,XXXX09,0000
0523,M689,XXXX09,0000
0524,M690,XXXX09,0000
0525,M691,XXXX09,0000
0526,M692,XXXX09,0000
0527,M693,XXXX09,0000
0528,M694,XXXX09,0000
0529,M695,XXXX09,0000
0530,M696,XXXX09,0000
0531,M697,XXXX09,0000
0532,M698,XXXX09,0000
0533,M699,XXXX09,0000
0534,M700,XXXX09,0000
0535,M701,XXXX09,0000
0536,M702,XXXX09,0000
0537,M703,XXXX09,0000
0538,M704,XXXX09,0000
0539,M705,XXXX09,0000
0540,M706,XXXX09,0000
0541,M707,XXXX09,0000
0542,M708,XXXX09,0000
0543,M709,XXXX09,0000
0544,M710,XXXX09,0000
0101,T001,XXXX10,0000
0102,T002,XXXX10,0000
0103,T003,XXXX10,0000
0104,T007,XXXX10,0000
0105,T008,XXXX10,0000
0201,M534,XXXX10,0000
0202,M535,XXXX10,0000
0203,M536,XXXX10,0000
0204,M537,XXXX10,0000
0205,M538,XXXX10,0000
0206,M539,XXXX10,0000
0207,M540,XXXX10,0000
0208,M541,XXXX10,0000
0209,M539,XXXX10,0000
0210,M542,XXXX10,0000
0211,M543,XXXX10,0000
0212,M544,XXXX10,0000
0213,M545,XXXX10,0000
0214,M546,XXXX10,0000
0215,M547,XXXX10,0000
0216,M548,XXXX10,0000
0217,M549,XXXX10,0000










